Date_time,link_C1_Flow,link_C6_Flow,link_C2_Flow,link_C9_Flow,link_C16_Flow,link_C3_Flow,link_C19_Flow,link_C11_Flow,link_C20_Flow,link_C22_Flow,link_C12_Flow,link_C17_Flow,link_C10_Flow,link_C13_Flow,link_C18_Flow,link_C23_Flow,link_C4_Flow,link_C7_Flow,link_C14_Flow,link_C5_Flow,link_C8_Flow,link_C15_Flow,link_C21_Flow,link_V4_Flow,link_V5_Flow,link_V1_Flow,link_V6_Flow,link_V3_Flow,link_V2_Flow
01-Jan-2000 00:50:00,0.002277030337517895,0.0012992630538497425,0.0014008487580394154,0.0011449085833012047,0.0,0.0012511152525412383,0.0014974736458981859,0.004127763667379053,0.003499487708795815,0.0007468789505261932,0.004633452859430687,0.0017419989198266348,0.006361770143483723,0.005733317939075529,0.0021120000002908144,0.007907771586452174,0.002978421148944075,0.001883281584852279,0.0048351778319267215,0.0013119999999998742,0.0013219360667988318,0.0,0.000881468308620772,0.001457166276200055,0.002324372590400572,0.005180180512026838,0.004958684561240185,0.0014695242176354787,0.001566811627880045
01-Jan-2000 00:55:00,0.0023491215992505216,0.0013042635852777784,0.0014627795948817005,0.001218210377933098,0.0,0.0016308398535947331,0.001554311195418258,0.004625383308130647,0.0035222250792338494,0.0008112684557721356,0.004890527492340806,0.0017419995956531704,0.006551491626048705,0.0061399497404351485,0.002112000000007807,0.008949433548525204,0.002974873747707629,0.001879527972025995,0.0058545582877910325,0.0013119999999998742,0.0013065810612835375,0.0,0.0008847268357073573,0.0015077056293550278,0.0024091521985123766,0.006209325623699241,0.005205650440658937,0.001852298494836125,0.0016135770872955455
01-Jan-2000 01:00:00,0.0024246258397544527,0.001307580082763363,0.0015133006534590987,0.0012633205540921932,0.0,0.0020610045582228845,0.0016035717737019526,0.005154751100369252,0.0034898471150578846,0.0008441624308577175,0.005136175703999106,0.0017419998481554236,0.006756493119601694,0.006498532819471959,0.002112000000000141,0.009712769283462513,0.002959956127282118,0.0018814338236663173,0.006913035552114704,0.0013119999999998742,0.0013771802484554003,0.0,0.0008769630750746366,0.0015506469599303025,0.002479023058298403,0.0072446925953779,0.00542748419462232,0.0022591186042303377,0.001655065167346742
01-Jan-2000 01:05:00,0.0024906464525678773,0.0013101853216976153,0.0015559239728218668,0.0013651395440316294,9.254646215262538e-05,0.002491251899497208,0.0016469130607746451,0.005706736360507587,0.0034524428497942207,0.0008578606786017104,0.005370135842162519,0.0023833392166192793,0.00744818766592773,0.00687486686668844,0.0021449236961197334,0.010353630474051176,0.002945127281938759,0.0018862050738183435,0.007899910148212718,0.0013153725320646074,0.0017060039154796495,0.0009769262516231751,0.0008691751546749187,0.001587877699497786,0.0025366268245936474,0.008187611702906218,0.005661952306758054,0.0026817094653927964,0.0016927455524461917
01-Jan-2000 01:10:00,0.0025473489243444886,0.001313618645452563,0.0015928444773252181,0.0015985998852559487,0.0008078150939612961,0.0029382168542746484,0.0016868237958305237,0.006263615392017361,0.0039785110404021665,0.0008837615666378931,0.00563018639628179,0.004634348030860846,0.008581989333617474,0.007729761600714225,0.0021792627258798497,0.01102994780095196,0.0032225273435426477,0.0018936423845498159,0.008792528527773404,0.00131794403909217,0.0020482687754461056,0.0033464482170334655,0.0010347277127821424,0.001620891877635031,0.0025924348082211417,0.009045690133583945,0.0059885259973944975,0.003135637135663734,0.0017302055132423521
01-Jan-2000 01:15:00,0.002621536693090069,0.0013348430023202046,0.0016256835912003727,0.001851521868804143,0.0023260522986587487,0.003454135072422118,0.001726642845234581,0.006839480864216694,0.005552612564027783,0.00105079184312159,0.005952662402341635,0.008447168019271136,0.009633087302452627,0.009506708161147698,0.0031829740986583236,0.012150885101588857,0.003947337383315134,0.00197167550177552,0.00965489411836543,0.0014219005652153264,0.0023156362823358646,0.006414958159036566,0.001468314166561071,0.0016519927390917781,0.0026986377600822153,0.00991732089434913,0.006389238185463662,0.003689714650090798,0.0017829780483893253
01-Jan-2000 01:20:00,0.002751230690371319,0.00144273987980526,0.001661513832764631,0.002128622661961805,0.004902178082169908,0.004149123844976934,0.0018082289347567141,0.007505666095665963,0.008381129357590398,0.0014355976455640966,0.006335158354701472,0.014307699327298059,0.01074104202424704,0.012940109076103247,0.00609663602409661,0.01403951612388421,0.005239197669103217,0.0022950364479742483,0.01068186388091453,0.0016963978507654254,0.002563524295156438,0.010160685493897955,0.0022684048808132734,0.0016975550466270665,0.0028838967305454453,0.011012720395602771,0.00684511511371132,0.004476437202511143,0.001960013790726159
01-Jan-2000 01:25:00,0.0029771658386316883,0.0016388112467655821,0.0017185613388019513,0.002415043646198405,0.008316150712269375,0.005202486023766912,0.002012593072815877,0.008404017809834114,0.01382417913242565,0.00236135068538948,0.006769108460386315,0.02103146593268378,0.01196889149710432,0.018541461592909123,0.008728949903735888,0.01749978679287236,0.007690725903479849,0.0028233659378703066,0.012194637939423674,0.0019388521028917214,0.0029098416006095407,0.01236870087665293,0.0037851829071945957,0.0017803678167240319,0.0032024857772134856,0.012662898755209888,0.007335522821735105,0.005722254277707186,0.0022923247859624085
01-Jan-2000 01:30:00,0.003350912872910283,0.0018301780343588673,0.0018101857989153895,0.0027742982410372307,0.011086824104868899,0.006923712805537615,0.002327601574933764,0.009791826189894487,0.020060986058864857,0.003933544763431146,0.007251967578994476,0.025732656345296152,0.01355341349123714,0.025201779862469464,0.010260507696801537,0.023620328244487208,0.010330521572510989,0.003319918553895019,0.014790028665857869,0.002110925926369021,0.00331349462019499,0.013733606116787674,0.005409857019740994,0.001899165936842,0.0036797953655212127,0.015518508316507007,0.00788281595636388,0.007677952916300736,0.0026492446880661135
01-Jan-2000 01:35:00,0.0038384229928543705,0.0019937812726310428,0.0019317741339704919,0.003119437058464323,0.012716411401805905,0.00890306896609737,0.0026724770398684097,0.011887861356662172,0.0215211230547783,0.005252515045853787,0.00779064009011432,0.027955148372819604,0.01491694052440068,0.031309008211546946,0.010549955997181637,0.03135778009370114,0.010854409283050153,0.0036702942119548132,0.0191287759021483,0.002159153737402122,0.0035406676658888132,0.013278332201851515,0.005714444326839316,0.002038135242117356,0.004187430392386851,0.020177665690520843,0.00847420823630795,0.009401672348005763,0.002989488204065684
01-Jan-2000 01:40:00,0.004298817020127512,0.0020649304259818856,0.0020670934766459123,0.0033759169381558925,0.013183273027465393,0.010585264324019796,0.0029963702976912514,0.014373052897410645,0.019439552840510226,0.005410673975796215,0.008369942625180904,0.028314817868973954,0.01593465859840628,0.035346677147891956,0.009771867151215391,0.03669849550292224,0.00997808017197427,0.003778467719066332,0.024614761925357286,0.002121816756584097,0.0036814734674470266,0.014383434290380179,0.005260044632708992,0.0021740741320591408,0.004574851724776137,0.025871276001618825,0.009067097006624803,0.011015374966915384,0.003261980887724317
01-Jan-2000 01:45:00,0.00465701526532732,0.0020827626105785093,0.002197849244066421,0.0035404376415024436,0.014087083078876926,0.01211612308387936,0.003266262916051675,0.016811983771177944,0.018637243253511432,0.005237184691858478,0.009002478668826997,0.029168145767320748,0.0164794210239386,0.03783555324439344,0.009067345360517143,0.03987442968951571,0.009735663025210412,0.0037845263582067163,0.02863628443137657,0.002086637369089796,0.0036226264230607244,0.014146864809464237,0.0052346788954681775,0.002295112247840856,0.004866211499993497,0.029355478646329168,0.009635392222669565,0.012507860272373118,0.0034761760250533557
01-Jan-2000 01:50:00,0.004947470093806587,0.0020749470675721104,0.0023152251774772718,0.003531343120254448,0.013703282918710183,0.01348315556370304,0.003483047157712319,0.01893783008194928,0.019241416931717825,0.005343610677932402,0.00958721346341646,0.027670271901519643,0.016333107539666453,0.03782783651548326,0.00844922623397544,0.04279066683275082,0.01006214737131684,0.0037466940231587276,0.03170624898807836,0.002053554398768386,0.00342228825565777,0.012857947988166451,0.005515043261750655,0.002399741734827892,0.005128478404827319,0.03231536096400777,0.010137022136012919,0.013815837930491423,0.0036482278590207647
01-Jan-2000 01:55:00,0.005209366624786686,0.0020552186999156967,0.002417182507450095,0.003551508678812978,0.012819020755827094,0.014646631908593515,0.0036568345661806612,0.020766633378535907,0.018709752773340187,0.005472852529291309,0.010098992847764636,0.025363406880634133,0.01725095028556106,0.036929903654123485,0.007904886620800062,0.04557828192009022,0.009829834427986498,0.003689986619318437,0.034454423191693256,0.002022412847223829,0.004025509658861862,0.011739932254018882,0.005388143325488011,0.0024893162745926365,0.005371298071881461,0.0350005444249369,0.010575521439256413,0.014924255351214189,0.0037884065778460317
01-Jan-2000 02:00:00,0.005434859175557734,0.0020536495762005476,0.002504817645820586,0.004204956603000604,0.012845383082731516,0.015623534699194565,0.0037984150072373647,0.022321189351765025,0.016974785225771068,0.005252997330441468,0.010591118178683008,0.02549203891599703,0.021270683887612083,0.035853568710051506,0.00831273192973735,0.0471232585730952,0.009093594907383231,0.003728200134931526,0.036928194467511784,0.0021138233029420936,0.005576638877953023,0.015388123891591414,0.004982880516549177,0.0025671403148514846,0.005563792327245398,0.0373910974128111,0.011110260504450598,0.015854706206767856,0.003909593180948389
01-Jan-2000 02:05:00,0.0056122748030007835,0.0021091193309515734,0.0025848069263174713,0.0056565314610964555,0.015615907464717626,0.016472866774007954,0.003931665047202488,0.023628560747471716,0.016438671481865848,0.0050085541121371435,0.011197724265349507,0.03019706277418151,0.028953742876461266,0.03766375807654199,0.008795455234632227,0.0478119115455228,0.008925095510819794,0.0038715884094686686,0.03899618053693422,0.0021621530101616424,0.00815974840647923,0.018004449958386334,0.004984486908734263,0.0026449276405887717,0.005713902506433646,0.03936673260203233,0.011897071958256742,0.016691729904489,0.004045651392051328
01-Jan-2000 02:10:00,0.005764213287305732,0.0021498357105444884,0.0026655458444637633,0.007781296492904543,0.016974929763680355,0.01732353841811585,0.00406538129498438,0.024786276909433236,0.01723700528268604,0.005103674918010177,0.012065313911460868,0.03241759197237163,0.03741451797661661,0.041152892005667886,0.009202218316873732,0.0490020001208156,0.009313693359175096,0.003992966307899048,0.040709889389081086,0.0022538464795214797,0.009410971133445198,0.01705596311870064,0.005281486231156841,0.0027215291822373622,0.00586031214180367,0.041029714610853536,0.013045506704019619,0.01755758438911513,0.00417456317676764
01-Jan-2000 02:15:00,0.005915185860662409,0.0022943135363360377,0.0027461197094963857,0.008760706172017175,0.01642387780974449,0.018228619023688775,0.004203370625036861,0.025920377935127293,0.018631034889451614,0.005389740959835372,0.013188070445344426,0.031020779098401872,0.040245685280600116,0.04322917703017489,0.012256496380259064,0.050864111650581065,0.009963697992515175,0.0044712903012567575,0.04228074788278937,0.0026474388941573205,0.009140644547788988,0.015391555221623977,0.005763948806025348,0.002805450967382607,0.006014669707501388,0.042587896967381425,0.014274601176932553,0.018453550780620925,0.004331484187563673
01-Jan-2000 02:20:00,0.006081037180407037,0.002587473228802805,0.0028417447155147236,0.008796095574900294,0.015251240248176543,0.019105058026523895,0.0043881503833686185,0.027068013263954745,0.023444463606583935,0.006139180981795542,0.014364720872917826,0.028421581955671446,0.0399612321146941,0.04340607162102657,0.015324573597479848,0.054049223656446745,0.012087659052064072,0.005236968277313028,0.0438769055010086,0.002966854236296719,0.008416591438877569,0.013960872651426525,0.007289151550206075,0.0029187422044130947,0.006201403821104162,0.04420839707671669,0.015378777118340911,0.01931187852847975,0.00456770142913704
01-Jan-2000 02:25:00,0.006304265656182378,0.0028069071598961206,0.002963535124467528,0.00828615643175271,0.013996814320825057,0.019908204607542234,0.0046232490654376564,0.02821975819266925,0.025701440274700102,0.007452165217177759,0.015441387322214036,0.025712475985721607,0.038026942514912045,0.04250455241435896,0.015172516547415506,0.059768393210612475,0.013095005574547893,0.005672348331905965,0.045793602592947624,0.00297647649502081,0.007615267086503976,0.012709936530150505,0.007729163358251742,0.0030546679865225417,0.006463123058452319,0.046222294404682576,0.016298868175588673,0.020089093838795084,0.004819376036605372
01-Jan-2000 02:30:00,0.006549394655761211,0.0028676105487395087,0.003097785306143706,0.007785757157976404,0.012821111072340238,0.02063032692971264,0.004856582132232454,0.029366996599709396,0.024932158937545558,0.007554236117078444,0.01635480480923051,0.02324043857316266,0.03715044499572096,0.04118189869919,0.013747419647682467,0.06309450405670303,0.012818396800410498,0.005722229340605618,0.04810767356053914,0.0028810749337494054,0.007638653183870097,0.011614415259298969,0.00769816069753886,0.0031887718031331836,0.006693382623646194,0.04855151767953975,0.017057588977273195,0.02077432226139252,0.005028881696637327
01-Jan-2000 02:35:00,0.006775789843408331,0.0028816145672927534,0.0032266866494727302,0.007858850739392718,0.011758369247983047,0.021249428343563036,0.005056917610291529,0.03043505303732634,0.024142656523347936,0.007670823157857114,0.017138505186298652,0.02107461375471371,0.03863792833369954,0.039781779114751746,0.013663886146099022,0.06560386600611941,0.012494774573958341,0.005771391634055022,0.050404262579185885,0.0029587278585265003,0.008150469533723155,0.010644471294794774,0.007475205060487097,0.003310313486680217,0.0069086385702916055,0.050826935009698954,0.017759212556180987,0.021372975458249302,0.005202074141928693
01-Jan-2000 02:40:00,0.006973975832457256,0.002942366435686669,0.0033475517523001547,0.008034051453022497,0.010808909834751135,0.02178873651225461,0.005237196474157655,0.0313936997112607,0.02150350143978803,0.007223173554572996,0.017866902386288068,0.01919674489643627,0.03931718055791241,0.038477481187881704,0.013660617676348609,0.06602138171067158,0.011386597647576633,0.005903446331660275,0.05253952318244273,0.0029690730369213224,0.007861383509972106,0.009787450518629946,0.006805476384758653,0.003427160412178943,0.007079648236806231,0.052900979213591326,0.018449571174140075,0.021896000214885,0.005373565187285707
01-Jan-2000 02:45:00,0.007127468325740858,0.0029276660975726338,0.003462184255994163,0.007776414461285514,0.010285578053283027,0.02226104238706611,0.005403570118590654,0.032234272673803396,0.01933155099025097,0.006646324434869995,0.0185504634147998,0.018248367519113847,0.0385106987572279,0.03744974690952185,0.012474882675074664,0.06511212757316445,0.010406635896371252,0.00582170751944982,0.054322336459295704,0.002874231270777212,0.007561218277527409,0.010519334557810848,0.006225840798791113,0.003535255766375466,0.007205944049082857,0.0545769896658505,0.019074251331926143,0.02235580897539276,0.005520854372890223
01-Jan-2000 02:50:00,0.00724026061862959,0.0028723109738453757,0.0035657549131396064,0.007560775058570719,0.010528293144934215,0.02268520113738075,0.005544436489724466,0.03296101275223997,0.017429250491888378,0.006130708543429267,0.019170103013701343,0.01850988447862647,0.0377671063358278,0.037366886753538144,0.011411155517214928,0.0637990569951247,0.009569684431813582,0.005665251342154308,0.055658431820980625,0.002786789328179725,0.007163017841481664,0.010424408690313375,0.00572281576776888,0.0036298292728851552,0.007296409336046019,0.055840825660876635,0.019638652633970355,0.02277443878468912,0.0056399874796923734
01-Jan-2000 02:55:00,0.0073204676158198645,0.002802075020047708,0.0036559318865514055,0.007110062432063895,0.010205860776571494,0.02308875250554595,0.005659513674440689,0.03359681295674436,0.016820691490792388,0.005755889239869682,0.019723388954253785,0.017956016418465122,0.035882740407141206,0.03758766720847289,0.010492178640546327,0.06265760196421385,0.009320396687335274,0.00548657307132987,0.056622843752718,0.002706039653502811,0.006540274025388844,0.009578863146128299,0.005668122672169615,0.0037107276528028613,0.007361475963464463,0.056758131536756976,0.02012824676238442,0.023176534767453166,0.00573619335116996
01-Jan-2000 03:00:00,0.007392217294194638,0.0029617604119223213,0.0037340068530584943,0.006768768108644931,0.009654909699552567,0.023478583148698124,0.005754362834052746,0.034170940749549066,0.018702460152041283,0.0059470293896064915,0.020202296631073674,0.017526173398670544,0.03554175115514782,0.03766415384311441,0.010629336295945594,0.06294658873867975,0.010831069782852,0.005613803774782658,0.05735548382890242,0.0032864037925580914,0.0064453694241934645,0.008832953704162469,0.0062359204608378686,0.003783542129440381,0.007444715078139504,0.05747192378955008,0.02055486880434492,0.023563490777438415,0.005821379418092095
01-Jan-2000 03:05:00,0.0074897908165681305,0.0031104640850037092,0.0038087662868852563,0.006422588496239116,0.008999822273927234,0.023853480207937094,0.005840338350188352,0.03472345950406992,0.018525643312876827,0.006148542489030427,0.020628674418878168,0.01661288647143779,0.034152687230911624,0.03757496443813848,0.010036079616407609,0.06418069154451297,0.01077898157582912,0.0057368993262826105,0.05807146335094535,0.0032175176261617774,0.005981183423536499,0.008166267660954464,0.00606351856915833,0.003857985684997853,0.007551807096418459,0.05819654361161198,0.02093924982314429,0.023933906130572585,0.005900164646728227
01-Jan-2000 03:10:00,0.007588688813294267,0.0031473412665408273,0.003882807063116014,0.006026383320464225,0.008356165569356772,0.0242078606753548,0.005915367281424712,0.035267812922527036,0.01859276261873316,0.006060809962965471,0.021000797456159893,0.015543755244782333,0.03250273019407919,0.0371748888751607,0.009432993965657202,0.06475695226809379,0.010832316511070885,0.005741267250125608,0.05881379158378885,0.003153332754841906,0.0055693538617808515,0.007568999551438179,0.006212536819094023,0.003930461551496665,0.007645107497984834,0.05893447398289505,0.021264473125024098,0.024282220781315283,0.005965923255305902
01-Jan-2000 03:15:00,0.007686169091797107,0.0031632306328269787,0.003953472657094753,0.005713945990768749,0.008040425092684737,0.024535905153256286,0.005978821308876351,0.035786942925969935,0.018873405463399988,0.00624538400617263,0.02131569112326571,0.015096108077051081,0.03159541627881223,0.03668218743424934,0.00973508902191418,0.06590236280534902,0.01093979787543131,0.005799222125152225,0.059543658328005934,0.003244394760676295,0.005553445187746922,0.008383191259089842,0.006183597566850382,0.003998432448370618,0.007745401465266438,0.05966934511171328,0.021537279504791416,0.024603847860292998,0.0060232871135435925
01-Jan-2000 03:20:00,0.007781003498986939,0.0032649312275359185,0.004022541388184956,0.005690808928808762,0.00837953853223927,0.024841208835236078,0.006042432112145101,0.036278652771978066,0.018936967708271066,0.006171547603817341,0.021590118478938748,0.0156304973341121,0.032002916230732835,0.0367938378395164,0.011166439362309552,0.06642267129290491,0.010984609095280278,0.006090186839102294,0.0602898572830657,0.0034323021810798954,0.005793599442226619,0.008474488548377854,0.006325797113626399,0.004068807498096081,0.007834586868499607,0.060410097123782196,0.021793120094211943,0.024906045088259526,0.0060947595285813574
01-Jan-2000 03:25:00,0.007875282151713368,0.0033782408777677958,0.004096162387622936,0.005793751535739182,0.00854674944882406,0.025138926218801268,0.006120948894653178,0.036750296458641384,0.020888985368662398,0.006521210772853508,0.02185216789493853,0.016093898646216596,0.03255872798888704,0.03719509436651677,0.01163970328781692,0.06781758951040394,0.011859886201912674,0.006332700825526547,0.061018863991755004,0.0034496855653533684,0.005892062800895873,0.009251071610351649,0.006920513802097519,0.0041461338796367,0.007935672459907946,0.061145886296064225,0.022052461921265053,0.025203217310129564,0.006184070306388027
01-Jan-2000 03:30:00,0.007984571144884057,0.003392169650648927,0.004173369989501709,0.005923693645964795,0.009083587747787033,0.02543765459928159,0.006206221736360853,0.03722620388189822,0.02099588793956051,0.006879197684471059,0.02211331686691636,0.017075959484790897,0.03351818906640683,0.03805626782974022,0.010911078469246339,0.06982351157017318,0.011899608276218287,0.006317117673256128,0.06184154828507176,0.003368405401600164,0.006271374313254103,0.009261939660636905,0.006817893919635387,0.004222897036715231,0.008051388247602324,0.06198962776101168,0.02231460698858539,0.025503179993929054,0.0062661566191305855
01-Jan-2000 03:35:00,0.008091627408287269,0.0033896010132359326,0.004247638915837699,0.006352077957618128,0.009406056234261077,0.025745505256008775,0.006283556581800984,0.03771408482195359,0.019153999557964447,0.006598191317722058,0.02238540943695987,0.017904498498285615,0.0359711505533225,0.03895387665595197,0.011114151460164172,0.07024574150527885,0.01107135546239879,0.006342870113271751,0.06273570651759107,0.003454712597738744,0.007036924785870972,0.010529444346448542,0.006273100911738282,0.004294086711814183,0.008147588822542387,0.06287732368927347,0.02260559467268899,0.025813266433186394,0.006337356700638705
01-Jan-2000 03:40:00,0.00817734198206236,0.003494923335667821,0.0043194610059866904,0.006999737238846452,0.01028823331774495,0.026064806361671473,0.006360343071707395,0.03819808208102932,0.019062946390726247,0.006324881427694529,0.022694256739454313,0.01950634195021261,0.03898735009438841,0.04039444292691867,0.012870841440068514,0.06977466753509443,0.011051402546056304,0.006669534462620132,0.06352415456633388,0.0036998771398227236,0.007706623103484444,0.010672980608166302,0.0064087789831483956,0.004366768811746553,0.008222634868921127,0.06363979834920006,0.02295060137907685,0.026137300648275363,0.0064215611051152135
01-Jan-2000 03:45:00,0.008256765263972028,0.003642559194900709,0.004396154080823447,0.007517170780287757,0.010589470672522838,0.026405518924400868,0.00645408182516391,0.03868376915103976,0.019287447658883395,0.006454376218952418,0.02305246125869219,0.020240099528493084,0.0408492184644667,0.04174453948399674,0.013596020065798131,0.07035998281374516,0.011141248785558265,0.0069944283778834715,0.06420045089886163,0.003736193982840843,0.007797434726736284,0.011344349749987723,0.006362050646378105,0.004448086498434985,0.008303912149947494,0.06431032738491282,0.023341682406590274,0.026482852381262436,0.006528626025706655
01-Jan-2000 03:50:00,0.008333319689651028,0.00366187017394586,0.004477818664205434,0.00757081502426224,0.011123055536785819,0.026764523359510756,0.006556583634044903,0.03918940477596167,0.019304506148614575,0.006351411113454141,0.023440763512873244,0.02118875113634772,0.04050202604427413,0.04315562210177762,0.01262049479176214,0.07060143736399288,0.011158660657125915,0.006977009738175188,0.06484929736455597,0.0036323957795625916,0.0073248118961308,0.011162338511969273,0.00649098694195016,0.00452981805348258,0.008375512455294077,0.06495079935520377,0.0237348348194799,0.02684577790190638,0.006627050387369877
