Date_time,node_J1_Depth,node_J3_Depth,node_CSO7_Depth,node_J5_Depth,node_CSO9_Depth,node_J8_Depth,node_CSO8_Depth,node_J10_Depth,node_J13_Depth,node_J15_Depth,node_J16_Depth,node_CSO10_Depth,node_J12_Depth,node_J4_Depth,node_J6_Depth,node_J2_Depth,node_J19_Depth,node_J9_Depth,node_J14_Depth,node_J17_Depth,node_J7_Depth,node_J11_Depth,node_J18_Depth,node_Out_to_WWTP_Depth,node_T5_Depth,node_T4_Depth,node_T6_Depth,node_T3_Depth,node_T2_Depth,node_T1_Depth
01-Jan-2000 03:05:00,0.03757014254071348,0.061838688623949235,0.04064927148232158,0.02819808609526894,0.060623984053400706,0.06448549756429607,0.05118596588167032,0.04397940269208053,0.029800488514964554,0.09012922672641813,0.03734693748622982,0.06156507222987216,0.0694573590512783,0.04913131009047429,0.028417481130955578,0.035873102009269894,0.08288866885837906,0.06006620209731474,0.06885950482911103,0.03327193669776406,0.051102002003595375,0.045209092555434136,0.030957427940170677,0.08303402644543499,0.19175289103112114,0.09916424200826786,0.3977428607411066,0.20760155255966534,0.16336935290850715,0.2745309724445003
01-Jan-2000 03:10:00,0.03777165555167282,0.062288226300771486,0.04025095122274785,0.028196562528175213,0.05848895221528047,0.06306813028340011,0.04935617267479928,0.04267907159166681,0.028841897522534327,0.09048812532853215,0.03756860322121444,0.06244112068148453,0.06909836092543828,0.04942436654591231,0.028673254181178966,0.03609354442689293,0.08335561113341065,0.060564388446964275,0.06933049874719571,0.03346971750681285,0.04958622668081488,0.0436909299566755,0.030776613751566987,0.08352822889868217,0.1963431492748474,0.1027347990395815,0.4096825561770245,0.21306285381145734,0.16687207580974933,0.2803727151692338
01-Jan-2000 03:15:00,0.03783433981020081,0.06271325249037196,0.040888731623701116,0.028355901556093875,0.0586801597978118,0.06234857794046624,0.05252423812056152,0.04221768056567741,0.02946810275514697,0.09120735573141468,0.03770062645179892,0.0621508516546241,0.06867817525617999,0.04954343058462359,0.028915303874461014,0.03631095783535117,0.0838141315479936,0.060982199036628854,0.06976166016147783,0.03363619735096813,0.04836614918381296,0.0429534937967443,0.03118941698597052,0.08401094100454463,0.20135508369917507,0.10614754911243643,0.4198610162760757,0.2181730941529292,0.16999379478390947,0.28629046862849405
01-Jan-2000 03:20:00,0.038018532074030206,0.06311290506657426,0.04201431078752808,0.02902297853000556,0.060130273193949944,0.06273323485025609,0.052571401857674636,0.042861083051064425,0.03167084526596831,0.09152814863101379,0.03791311317245039,0.06297586178730288,0.06880298168974729,0.050279545639046595,0.029151294429080463,0.03651950008631768,0.08427903213056477,0.06134525737369917,0.07016016106298996,0.0338046438979307,0.04831842848644241,0.04378123937409457,0.031039887790078005,0.08450124285006266,0.20585333567309427,0.10976511471754057,0.42958827682863077,0.22304741126670088,0.17397729404344278,0.29229949083925144
01-Jan-2000 03:25:00,0.0394170512889331,0.06349443164146884,0.042042257518858255,0.02952370575146365,0.06061389128712714,0.06320064028154751,0.0552407057438085,0.04348574724807386,0.032209645909175265,0.09243084756751763,0.039816497095833264,0.06584931402058751,0.06916418509447055,0.05109362979035882,0.02940183637899798,0.03672773703255148,0.08473309534252332,0.06169111047297615,0.07054887244024946,0.03401169131818412,0.04874048133429378,0.04414894443540161,0.031891362177918485,0.08497717080130496,0.2110805197623711,0.11380689488292506,0.4395751580045088,0.22790515671286676,0.17896532222814795,0.29838107040203415
01-Jan-2000 03:30:00,0.03935300966982264,0.06387773670828623,0.04156027267938475,0.02947319113712113,0.0627397815689143,0.0640878679693443,0.054927382539708657,0.044612633737863124,0.03113090032058398,0.09364313447331847,0.03974936613191452,0.06511599439279331,0.06992588188282356,0.051195906719475034,0.029661696070223117,0.03696747203704366,0.08524587698239662,0.06203399124067545,0.07093708995902989,0.0342324091142188,0.04930574188031867,0.04536520495789766,0.03259559451748764,0.08551067289651847,0.21708082065703552,0.11786945088876542,0.44980460049486815,0.23287595962901894,0.18355706174040715,0.3054692832306637
01-Jan-2000 03:35:00,0.038034544544262854,0.06426773992182533,0.042147013990147024,0.029557371849847663,0.06664618767412968,0.06620775314368577,0.058994383318006306,0.04566206590939771,0.03157263707435861,0.09384959207537016,0.03795945502945713,0.06243519211362395,0.07069917063938962,0.05117784805781414,0.029909204124822633,0.03719749098268722,0.08579520560598362,0.06239053008507276,0.07133619416484006,0.03443052881209518,0.051023579836510145,0.046059023805001084,0.03196383504249609,0.08608630358970358,0.22206736435147895,0.12170577224747026,0.46136709475499244,0.23807668095305973,0.18762234763601074,0.3129515156020446
01-Jan-2000 03:40:00,0.03812503006715775,0.06465160843755412,0.04360340989614356,0.03028454145108539,0.06968310376313867,0.068672040787127,0.058920380422362015,0.047401577448678164,0.03410840988521042,0.09357417884611943,0.038036863604599666,0.06332698409495438,0.07193253926850243,0.051922946877542585,0.030147925182631145,0.03737995503267606,0.08627316427356145,0.06279386759925047,0.07175251933430737,0.034628313036511205,0.05341032529951664,0.047965919230040545,0.03138894941331854,0.0865903076994766,0.22603941708491918,0.12571672866338493,0.4752761946390525,0.24358794329327346,0.19255997691768026,0.3194191996990804
01-Jan-2000 03:45:00,0.03815956420657924,0.06503524404214135,0.043708371405954155,0.03092536333448956,0.06974577519077102,0.07008061587989829,0.060960016477979606,0.048238686775901714,0.034877930363001776,0.09394478455307294,0.03811041424166939,0.06297668587891626,0.07303963676025846,0.052957460694610145,0.030402202543378384,0.03755038536055798,0.08668424351280248,0.06325754213546761,0.07219979313870213,0.034869057879595725,0.05518808890201016,0.04856793798495774,0.03167149743349209,0.08702000264703257,0.2304017624153193,0.13028257772817026,0.4912254504300301,0.249537666998588,0.19887227362948684,0.3252194050893763
01-Jan-2000 03:50:00,0.03829773706589203,0.0654321037413076,0.04311050132341828,0.03086856663405867,0.0672182579767468,0.06972315979948265,0.06007502453983626,0.04919210177652232,0.03355846068303596,0.0940948968590856,0.038276321440336186,0.06373993046206726,0.07418718708444201,0.053093469050078605,0.030669955568467848,0.03771259841870216,0.08707684677390368,0.06375353053883973,0.07266963275463695,0.03512705864540305,0.055291078814452756,0.049659776936443266,0.031459327632555614,0.08743002300418166,0.23426642463239186,0.13492371990485752,0.5074255854177858,0.25586981272537435,0.20468853036256476,0.3308028916827427
